"MB2006","UR2006_num","UR2006","DHB_code","DHB_label","Pop2001","Pop2006","Pop2013"
1557708,3,"Urban",9,"Taranaki",102,96,93
1557709,3,"Urban",9,"Taranaki",162,171,150
1557710,3,"Urban",9,"Taranaki",141,120,126
1557803,3,"Urban",9,"Taranaki",15,33,90
1557804,3,"Urban",9,"Taranaki",99,120,108
1557805,3,"Urban",9,"Taranaki",132,111,108
1557806,3,"Urban",9,"Taranaki",135,123,288
1557807,3,"Urban",9,"Taranaki",87,123,333
1557808,3,"Urban",9,"Taranaki",174,186,207
1557809,3,"Urban",9,"Taranaki",216,186,213
1557901,3,"Urban",9,"Taranaki",78,87,96
1557902,3,"Urban",9,"Taranaki",24,24,33
1557904,3,"Urban",9,"Taranaki",15,15,9
1557905,3,"Urban",9,"Taranaki",6,9,6
1558001,3,"Urban",9,"Taranaki",12,15,21
1558002,3,"Urban",9,"Taranaki",6,9,3
1558003,3,"Urban",9,"Taranaki",45,39,45
1558005,3,"Urban",9,"Taranaki",48,48,48
1558006,3,"Urban",9,"Taranaki",240,288,303
1558007,3,"Urban",9,"Taranaki",39,69,75
1558100,0,"Rural",9,"Taranaki",144,135,147
1558200,-1,"Rural",9,"Taranaki",93,102,132
1558300,-1,"Rural",9,"Taranaki",75,78,84
1558400,0,"Rural",9,"Taranaki",42,45,42
1558500,0,"Rural",9,"Taranaki",81,69,54
1558600,-1,"Rural",9,"Taranaki",87,87,81
1558701,0,"Rural",9,"Taranaki",48,57,87
1558702,0,"Rural",9,"Taranaki",42,63,90
1558800,3,"Urban",9,"Taranaki",9,9,159
1558900,3,"Urban",9,"Taranaki",0,3,0
1559001,3,"Urban",9,"Taranaki",300,327,447
1559002,3,"Urban",9,"Taranaki",162,141,318
1559003,3,"Urban",9,"Taranaki",198,216,225
1559100,3,"Urban",9,"Taranaki",282,381,306
1559201,3,"Urban",9,"Taranaki",27,15,21
1559202,3,"Urban",9,"Taranaki",0,0,0
1559301,3,"Urban",9,"Taranaki",9,21,3
1559302,3,"Urban",9,"Taranaki",66,3,3
1559400,3,"Urban",9,"Taranaki",36,33,45
1559500,3,"Urban",9,"Taranaki",36,18,33
1559600,3,"Urban",9,"Taranaki",33,12,9
1559700,3,"Urban",9,"Taranaki",114,111,165
1559800,3,"Urban",9,"Taranaki",99,99,99
1559900,3,"Urban",9,"Taranaki",159,144,177
1560000,3,"Urban",9,"Taranaki",171,171,171
1560101,3,"Urban",9,"Taranaki",12,12,12
1560103,3,"Urban",9,"Taranaki",60,60,81
1560104,3,"Urban",9,"Taranaki",45,63,84
1560105,3,"Urban",9,"Taranaki",21,21,57
1560201,3,"Urban",9,"Taranaki",138,141,168
1560202,3,"Urban",9,"Taranaki",18,18,18
1560300,3,"Urban",9,"Taranaki",63,69,84
1560400,3,"Urban",9,"Taranaki",63,60,78
1560500,0,"Rural",9,"Taranaki",108,120,159
1560600,0,"Rural",9,"Taranaki",102,132,162
1560700,3,"Urban",9,"Taranaki",204,204,210
1560800,3,"Urban",9,"Taranaki",147,147,144
1560900,3,"Urban",9,"Taranaki",108,108,102
1561000,3,"Urban",9,"Taranaki",183,186,177
1561100,3,"Urban",9,"Taranaki",99,99,90
1561200,3,"Urban",9,"Taranaki",105,99,102
1561300,3,"Urban",9,"Taranaki",81,81,99
1561400,3,"Urban",9,"Taranaki",75,90,93
1561500,3,"Urban",9,"Taranaki",15,15,15
1561600,3,"Urban",9,"Taranaki",105,96,120
1561701,3,"Urban",9,"Taranaki",90,69,72
1561702,3,"Urban",9,"Taranaki",126,120,132
1561800,3,"Urban",9,"Taranaki",114,93,90
1561900,3,"Urban",9,"Taranaki",201,213,216
1562000,3,"Urban",9,"Taranaki",132,150,159
1562100,3,"Urban",9,"Taranaki",141,147,162
1562200,3,"Urban",9,"Taranaki",234,243,219
1562301,3,"Urban",9,"Taranaki",129,138,111
1562302,3,"Urban",9,"Taranaki",120,117,129
1562303,3,"Urban",9,"Taranaki",132,126,117
1562401,3,"Urban",9,"Taranaki",24,36,222
1562402,3,"Urban",9,"Taranaki",15,18,93
1562404,3,"Urban",9,"Taranaki",309,363,339
1562405,3,"Urban",9,"Taranaki",312,339,657
1562501,3,"Urban",9,"Taranaki",36,18,66
1562502,3,"Urban",9,"Taranaki",36,93,345
1562601,3,"Urban",9,"Taranaki",63,78,102
1562602,3,"Urban",9,"Taranaki",66,66,84
1562700,3,"Urban",9,"Taranaki",105,99,99
1562801,3,"Urban",9,"Taranaki",6,9,6
1562802,3,"Urban",9,"Taranaki",21,18,24
1562900,3,"Urban",9,"Taranaki",0,6,0
1563000,3,"Urban",9,"Taranaki",24,42,48
1563100,3,"Urban",9,"Taranaki",3,9,3
1563201,3,"Urban",9,"Taranaki",24,18,39
1563202,3,"Urban",9,"Taranaki",78,81,102
1563203,3,"Urban",9,"Taranaki",24,30,42
1563300,3,"Urban",9,"Taranaki",21,15,45
1563401,3,"Urban",9,"Taranaki",18,27,42
1563402,3,"Urban",9,"Taranaki",180,192,186
1563500,-1,"Rural",9,"Taranaki",18,21,33
1563600,-1,"Rural",9,"Taranaki",27,36,45
1563700,0,"Rural",9,"Taranaki",99,96,93
1563800,-2,"Rural",9,"Taranaki",21,12,15
1563900,-1,"Rural",9,"Taranaki",54,60,81
1564000,-1,"Rural",9,"Taranaki",51,66,90
1564100,0,"Rural",9,"Taranaki",78,66,123
1564200,0,"Rural",9,"Taranaki",93,117,123
1564301,0,"Rural",9,"Taranaki",33,24,30
1564302,-1,"Rural",9,"Taranaki",18,9,15
1564400,0,"Rural",9,"Taranaki",66,84,108
1564500,-1,"Rural",9,"Taranaki",90,102,123
1564600,-1,"Rural",9,"Taranaki",21,24,30
1564700,-1,"Rural",9,"Taranaki",21,27,36
1564800,-2,"Rural",9,"Taranaki",33,39,48
1564900,-1,"Rural",9,"Taranaki",69,87,93
1565000,-1,"Rural",9,"Taranaki",78,84,105
1565100,-1,"Rural",9,"Taranaki",81,96,132
1565200,0,"Rural",9,"Taranaki",87,99,120
1565300,0,"Rural",9,"Taranaki",108,129,141
1565400,-1,"Rural",9,"Taranaki",126,126,159
1565500,-1,"Rural",9,"Taranaki",51,54,81
1565600,-1,"Rural",9,"Taranaki",138,126,144
1565700,-2,"Rural",9,"Taranaki",33,33,45
1565800,-1,"Rural",9,"Taranaki",51,48,42
1565900,3,"Urban",9,"Taranaki",99,102,105
1566000,3,"Urban",9,"Taranaki",69,75,75
1566100,3,"Urban",9,"Taranaki",87,99,111
1566200,3,"Urban",9,"Taranaki",39,42,42
1566300,3,"Urban",9,"Taranaki",105,105,96
1566400,3,"Urban",9,"Taranaki",123,120,123
1566500,3,"Urban",9,"Taranaki",156,132,129
1566600,3,"Urban",9,"Taranaki",138,114,111
1566700,3,"Urban",9,"Taranaki",111,93,108
1566800,3,"Urban",9,"Taranaki",120,102,102
1566900,3,"Urban",9,"Taranaki",84,96,111
1567000,3,"Urban",9,"Taranaki",57,57,48
1567100,3,"Urban",9,"Taranaki",126,129,150
1567200,3,"Urban",9,"Taranaki",24,21,30
1567300,3,"Urban",9,"Taranaki",105,108,99
1567400,3,"Urban",9,"Taranaki",90,81,75
1567500,3,"Urban",9,"Taranaki",111,126,132
1567600,3,"Urban",9,"Taranaki",63,66,63
1567700,3,"Urban",9,"Taranaki",81,75,84
1567800,3,"Urban",9,"Taranaki",96,93,102
1567900,3,"Urban",9,"Taranaki",111,87,87
1568000,3,"Urban",9,"Taranaki",117,102,87
1568100,3,"Urban",9,"Taranaki",42,51,54
1568200,3,"Urban",9,"Taranaki",78,78,78
1568300,3,"Urban",9,"Taranaki",123,123,123
1568400,3,"Urban",9,"Taranaki",138,138,144
1568500,3,"Urban",9,"Taranaki",114,108,108
1568600,3,"Urban",9,"Taranaki",120,129,114
1568700,3,"Urban",9,"Taranaki",63,66,60
1568800,3,"Urban",9,"Taranaki",96,117,114
1568900,3,"Urban",9,"Taranaki",105,90,117
1569000,3,"Urban",9,"Taranaki",162,162,183
1569100,3,"Urban",9,"Taranaki",60,75,75
1569200,3,"Urban",9,"Taranaki",78,87,96
1569300,3,"Urban",9,"Taranaki",120,129,135
1569400,3,"Urban",9,"Taranaki",54,60,57
1569500,3,"Urban",9,"Taranaki",180,213,219
1569600,3,"Urban",9,"Taranaki",81,72,60
1569700,3,"Urban",9,"Taranaki",159,168,180
1569800,3,"Urban",9,"Taranaki",135,141,144
1569900,3,"Urban",9,"Taranaki",69,66,63
1570000,3,"Urban",9,"Taranaki",72,66,75
1570100,3,"Urban",9,"Taranaki",51,48,48
1570200,3,"Urban",9,"Taranaki",111,93,123
1570301,3,"Urban",9,"Taranaki",54,63,78
1570302,3,"Urban",9,"Taranaki",45,51,54
1570400,3,"Urban",9,"Taranaki",84,90,108
1570500,3,"Urban",9,"Taranaki",96,114,123
1570600,3,"Urban",9,"Taranaki",117,123,126
1570700,3,"Urban",9,"Taranaki",66,63,66
1570800,3,"Urban",9,"Taranaki",87,99,93
1570900,3,"Urban",9,"Taranaki",150,153,159
1571000,3,"Urban",9,"Taranaki",75,75,63
1571100,3,"Urban",9,"Taranaki",108,123,123
1571200,3,"Urban",9,"Taranaki",39,33,30
1571300,3,"Urban",9,"Taranaki",15,18,24
1571400,3,"Urban",9,"Taranaki",93,108,105
1571500,3,"Urban",9,"Taranaki",48,42,42
1571600,3,"Urban",9,"Taranaki",156,147,141
1571700,3,"Urban",9,"Taranaki",111,111,105
1571800,3,"Urban",9,"Taranaki",78,66,72
1571900,3,"Urban",9,"Taranaki",90,84,69
1572000,3,"Urban",9,"Taranaki",90,90,96
1572100,3,"Urban",9,"Taranaki",78,78,87
1572200,3,"Urban",9,"Taranaki",165,144,144
1572300,3,"Urban",9,"Taranaki",144,144,150
1572400,3,"Urban",9,"Taranaki",87,93,93
1572500,3,"Urban",9,"Taranaki",66,75,69
1572600,3,"Urban",9,"Taranaki",219,237,228
1572700,3,"Urban",9,"Taranaki",150,141,168
1572800,3,"Urban",9,"Taranaki",114,123,111
1572900,3,"Urban",9,"Taranaki",243,219,204
1573000,3,"Urban",9,"Taranaki",237,222,234
1573100,3,"Urban",9,"Taranaki",33,39,39
1573200,3,"Urban",9,"Taranaki",48,48,57
1573300,3,"Urban",9,"Taranaki",54,51,57
1573400,3,"Urban",9,"Taranaki",84,75,69
1573500,3,"Urban",9,"Taranaki",213,180,180
1573600,3,"Urban",9,"Taranaki",111,108,93
1573700,3,"Urban",9,"Taranaki",24,21,27
1573800,3,"Urban",9,"Taranaki",135,135,132
1573900,3,"Urban",9,"Taranaki",111,123,117
1574000,3,"Urban",9,"Taranaki",84,78,84
1574100,3,"Urban",9,"Taranaki",102,87,87
1574200,3,"Urban",9,"Taranaki",9,9,15
1574300,3,"Urban",9,"Taranaki",102,111,111
1574400,3,"Urban",9,"Taranaki",135,141,135
1574500,3,"Urban",9,"Taranaki",66,120,141
1574600,3,"Urban",9,"Taranaki",72,69,57
1574700,3,"Urban",9,"Taranaki",87,87,96
1574800,3,"Urban",9,"Taranaki",180,183,192
1574900,3,"Urban",9,"Taranaki",72,69,69
1575000,3,"Urban",9,"Taranaki",93,90,90
1575100,3,"Urban",9,"Taranaki",93,105,90
1575200,3,"Urban",9,"Taranaki",141,159,150
1575300,3,"Urban",9,"Taranaki",33,39,21
1575400,3,"Urban",9,"Taranaki",171,177,159
1575500,3,"Urban",9,"Taranaki",30,42,45
1575600,3,"Urban",9,"Taranaki",138,135,144
1575700,3,"Urban",9,"Taranaki",120,102,90
1575800,3,"Urban",9,"Taranaki",141,135,150
1575900,3,"Urban",9,"Taranaki",84,90,108
1576000,3,"Urban",9,"Taranaki",135,141,141
1576100,3,"Urban",9,"Taranaki",48,51,57
1576200,3,"Urban",9,"Taranaki",99,96,96
1576300,3,"Urban",9,"Taranaki",120,120,135
1576400,3,"Urban",9,"Taranaki",120,117,144
1576500,3,"Urban",9,"Taranaki",162,156,138
1576600,3,"Urban",9,"Taranaki",87,108,99
1576700,3,"Urban",9,"Taranaki",105,111,117
1576800,3,"Urban",9,"Taranaki",123,129,120
1576900,3,"Urban",9,"Taranaki",96,93,93
1577000,3,"Urban",9,"Taranaki",186,192,192
1577100,3,"Urban",9,"Taranaki",141,120,123
1577200,3,"Urban",9,"Taranaki",123,144,138
1577300,3,"Urban",9,"Taranaki",219,198,189
1577400,3,"Urban",9,"Taranaki",84,78,93
1577500,3,"Urban",9,"Taranaki",63,48,51
1577600,3,"Urban",9,"Taranaki",120,129,111
1577700,3,"Urban",9,"Taranaki",102,189,282
1577800,3,"Urban",9,"Taranaki",138,126,126
1577900,3,"Urban",9,"Taranaki",48,51,54
1578000,3,"Urban",9,"Taranaki",93,72,84
1578100,3,"Urban",9,"Taranaki",42,45,48
1578200,3,"Urban",9,"Taranaki",90,111,84
1578300,3,"Urban",9,"Taranaki",0,0,0
1578400,3,"Urban",9,"Taranaki",117,111,90
1578501,3,"Urban",9,"Taranaki",33,36,36
1578502,3,"Urban",9,"Taranaki",147,141,144
1578601,3,"Urban",9,"Taranaki",117,114,111
1578602,3,"Urban",9,"Taranaki",105,84,87
1578700,3,"Urban",9,"Taranaki",57,63,69
1578800,3,"Urban",9,"Taranaki",60,57,63
1578900,3,"Urban",9,"Taranaki",129,141,141
1579000,3,"Urban",9,"Taranaki",108,102,102
1579100,3,"Urban",9,"Taranaki",54,60,60
1579200,3,"Urban",9,"Taranaki",129,123,120
1579301,3,"Urban",9,"Taranaki",48,120,171
1579302,3,"Urban",9,"Taranaki",165,144,195
1579400,3,"Urban",9,"Taranaki",135,144,114
1579500,3,"Urban",9,"Taranaki",66,72,0
1579600,3,"Urban",9,"Taranaki",102,96,105
1579700,3,"Urban",9,"Taranaki",141,129,108
1579800,3,"Urban",9,"Taranaki",96,99,87
1579900,3,"Urban",9,"Taranaki",60,51,54
1580001,3,"Urban",9,"Taranaki",72,84,78
1580002,3,"Urban",9,"Taranaki",36,36,39
1580100,3,"Urban",9,"Taranaki",114,105,114
1580200,3,"Urban",9,"Taranaki",117,111,114
1580300,3,"Urban",9,"Taranaki",66,72,72
1580400,3,"Urban",9,"Taranaki",66,63,63
1580500,3,"Urban",9,"Taranaki",63,63,69
1580600,3,"Urban",9,"Taranaki",54,51,60
1580700,3,"Urban",9,"Taranaki",54,60,54
1580800,3,"Urban",9,"Taranaki",51,72,54
1580900,3,"Urban",9,"Taranaki",57,72,57
1581000,3,"Urban",9,"Taranaki",81,81,93
1581100,3,"Urban",9,"Taranaki",39,42,48
1581200,3,"Urban",9,"Taranaki",48,48,63
1581300,3,"Urban",9,"Taranaki",102,93,117
1581400,3,"Urban",9,"Taranaki",78,84,84
1581500,3,"Urban",9,"Taranaki",294,300,279
1581600,3,"Urban",9,"Taranaki",105,90,108
1581700,3,"Urban",9,"Taranaki",90,93,81
1581800,3,"Urban",9,"Taranaki",57,57,54
1581900,3,"Urban",9,"Taranaki",72,87,84
1582000,3,"Urban",9,"Taranaki",96,102,102
1582100,3,"Urban",9,"Taranaki",105,108,126
1582200,3,"Urban",9,"Taranaki",126,123,141
1582300,3,"Urban",9,"Taranaki",30,45,42
1582400,3,"Urban",9,"Taranaki",132,135,141
1582500,3,"Urban",9,"Taranaki",69,72,66
1582600,3,"Urban",9,"Taranaki",81,96,87
1582700,3,"Urban",9,"Taranaki",150,162,147
1582800,3,"Urban",9,"Taranaki",114,126,123
1582900,3,"Urban",9,"Taranaki",105,117,114
1583000,3,"Urban",9,"Taranaki",60,93,96
1583100,3,"Urban",9,"Taranaki",126,132,123
1583201,3,"Urban",9,"Taranaki",78,75,75
1583202,3,"Urban",9,"Taranaki",39,42,36
1583300,3,"Urban",9,"Taranaki",45,30,30
1583400,3,"Urban",9,"Taranaki",123,123,120
1583500,3,"Urban",9,"Taranaki",45,45,39
1583600,3,"Urban",9,"Taranaki",42,54,54
1583700,3,"Urban",9,"Taranaki",48,39,66
1583800,3,"Urban",9,"Taranaki",36,24,27
1583900,3,"Urban",9,"Taranaki",192,183,180
1584000,3,"Urban",9,"Taranaki",102,105,111
1584101,3,"Urban",9,"Taranaki",36,39,42
1584102,3,"Urban",9,"Taranaki",21,30,48
1584103,3,"Urban",9,"Taranaki",198,198,207
1584200,3,"Urban",9,"Taranaki",84,108,96
1584300,3,"Urban",9,"Taranaki",0,0,0
1584400,3,"Urban",9,"Taranaki",168,207,159
1584502,3,"Urban",9,"Taranaki",129,141,126
1584503,3,"Urban",9,"Taranaki",219,249,228
1584504,3,"Urban",9,"Taranaki",96,108,96
1584601,3,"Urban",9,"Taranaki",81,90,99
1584602,3,"Urban",9,"Taranaki",9,21,9
1584701,3,"Urban",9,"Taranaki",63,69,69
1584702,3,"Urban",9,"Taranaki",75,87,75
1584703,3,"Urban",9,"Taranaki",66,57,69
1584800,3,"Urban",9,"Taranaki",3,0,0
1584900,3,"Urban",9,"Taranaki",150,153,153
1585000,3,"Urban",9,"Taranaki",117,120,105
1585100,3,"Urban",9,"Taranaki",72,87,78
1585200,3,"Urban",9,"Taranaki",150,135,126
1585300,3,"Urban",9,"Taranaki",114,117,126
1585400,3,"Urban",9,"Taranaki",123,126,114
1585500,3,"Urban",9,"Taranaki",177,192,207
1585600,3,"Urban",9,"Taranaki",96,105,108
1585700,3,"Urban",9,"Taranaki",102,93,114
1585800,3,"Urban",9,"Taranaki",78,81,63
1585901,3,"Urban",9,"Taranaki",54,60,69
1585902,3,"Urban",9,"Taranaki",27,24,42
1586000,3,"Urban",9,"Taranaki",81,72,60
1586100,3,"Urban",9,"Taranaki",24,33,39
1586201,3,"Urban",9,"Taranaki",39,39,57
1586202,3,"Urban",9,"Taranaki",12,18,15
1586300,3,"Urban",9,"Taranaki",12,12,0
1586400,3,"Urban",9,"Taranaki",138,132,120
1586500,3,"Urban",9,"Taranaki",57,66,69
1586600,3,"Urban",9,"Taranaki",63,60,48
1586700,3,"Urban",9,"Taranaki",69,102,78
1586800,3,"Urban",9,"Taranaki",117,120,135
1586900,3,"Urban",9,"Taranaki",156,162,162
1587000,3,"Urban",9,"Taranaki",0,0,3
1587100,3,"Urban",9,"Taranaki",165,282,171
1587200,3,"Urban",9,"Taranaki",135,120,123
1587300,3,"Urban",9,"Taranaki",18,18,18
1587400,3,"Urban",9,"Taranaki",24,33,30
1587501,3,"Urban",9,"Taranaki",63,81,90
1587502,3,"Urban",9,"Taranaki",24,21,24
1587600,3,"Urban",9,"Taranaki",30,36,36
1587700,3,"Urban",9,"Taranaki",0,3,0
1587800,3,"Urban",9,"Taranaki",0,0,0
1587901,NA,NA,99,"Area outside District Health Board",3,0,0
1587903,3,"Urban",9,"Taranaki",0,0,0
1587904,-3,"Rural",99,"Area outside District Health Board",0,0,0
1587910,NA,NA,99,"Area outside District Health Board",0,0,0
1587913,NA,NA,99,"Area outside District Health Board",3,18,3
1587914,NA,NA,99,"Area outside District Health Board",0,0,0
1587915,NA,NA,99,"Area outside District Health Board",0,0,0
1587916,NA,NA,99,"Area outside District Health Board",0,0,0
1587917,NA,NA,99,"Area outside District Health Board",0,0,0
1587918,NA,NA,99,"Area outside District Health Board",0,0,0
1587919,NA,NA,99,"Area outside District Health Board",0,0,0
1587920,NA,NA,99,"Area outside District Health Board",0,0,0
1587921,NA,NA,99,"Area outside District Health Board",0,0,0
1587922,NA,NA,99,"Area outside District Health Board",0,0,0
1588100,3,"Urban",9,"Taranaki",156,165,174
1588200,3,"Urban",9,"Taranaki",159,156,168
1588300,3,"Urban",9,"Taranaki",75,75,99
1588400,3,"Urban",9,"Taranaki",99,111,90
1588500,3,"Urban",9,"Taranaki",84,93,96
1588600,3,"Urban",9,"Taranaki",123,126,147
1588700,3,"Urban",9,"Taranaki",105,102,87
1588800,3,"Urban",9,"Taranaki",69,78,75
1588900,3,"Urban",9,"Taranaki",66,72,57
1589000,3,"Urban",9,"Taranaki",69,63,72
1589100,3,"Urban",9,"Taranaki",36,36,36
1589200,3,"Urban",9,"Taranaki",129,129,129
1589300,3,"Urban",9,"Taranaki",51,78,63
1589400,3,"Urban",9,"Taranaki",123,123,135
1589500,3,"Urban",9,"Taranaki",39,39,39
1589600,3,"Urban",9,"Taranaki",78,81,90
1589700,3,"Urban",9,"Taranaki",198,180,177
1589800,3,"Urban",9,"Taranaki",66,60,66
1589900,3,"Urban",9,"Taranaki",63,54,45
1590000,3,"Urban",9,"Taranaki",66,66,60
1590100,3,"Urban",9,"Taranaki",87,96,102
1590200,3,"Urban",9,"Taranaki",90,78,84
1590300,3,"Urban",9,"Taranaki",87,87,96
1590400,3,"Urban",9,"Taranaki",192,114,111
1590500,3,"Urban",9,"Taranaki",99,93,93
1590600,3,"Urban",9,"Taranaki",24,24,18
1590700,3,"Urban",9,"Taranaki",54,48,42
1590800,3,"Urban",9,"Taranaki",69,75,81
1590900,3,"Urban",9,"Taranaki",63,60,63
1591000,3,"Urban",9,"Taranaki",30,30,24
1591100,3,"Urban",9,"Taranaki",15,6,6
1591200,3,"Urban",9,"Taranaki",0,6,3
1591300,3,"Urban",9,"Taranaki",0,0,3
1591400,3,"Urban",9,"Taranaki",36,39,39
1591500,3,"Urban",9,"Taranaki",3,3,3
1591600,3,"Urban",9,"Taranaki",0,0,0
1591700,3,"Urban",9,"Taranaki",3,18,27
1591800,3,"Urban",9,"Taranaki",0,3,6
1591900,3,"Urban",9,"Taranaki",6,12,6
1592000,3,"Urban",9,"Taranaki",3,6,9
1592100,3,"Urban",9,"Taranaki",6,6,3
1592200,3,"Urban",9,"Taranaki",0,0,0
1592300,3,"Urban",9,"Taranaki",0,0,0
1592400,3,"Urban",9,"Taranaki",21,39,9
1592500,3,"Urban",9,"Taranaki",48,0,30
1592600,3,"Urban",9,"Taranaki",0,0,3
1592700,3,"Urban",9,"Taranaki",3,3,0
1592800,3,"Urban",9,"Taranaki",3,3,3
1592900,3,"Urban",9,"Taranaki",0,3,0
1593000,3,"Urban",9,"Taranaki",21,60,66
1593100,3,"Urban",9,"Taranaki",0,0,0
1593200,3,"Urban",9,"Taranaki",0,0,0
1593300,3,"Urban",9,"Taranaki",0,0,0
1593400,3,"Urban",9,"Taranaki",0,0,0
1593500,3,"Urban",9,"Taranaki",6,9,9
1593600,3,"Urban",9,"Taranaki",0,0,0
1593700,3,"Urban",9,"Taranaki",0,0,0
1593800,3,"Urban",9,"Taranaki",0,0,3
1593900,3,"Urban",9,"Taranaki",3,9,3
1594000,3,"Urban",9,"Taranaki",15,24,27
1594100,3,"Urban",9,"Taranaki",6,3,12
1594200,3,"Urban",9,"Taranaki",6,3,6
1594300,3,"Urban",9,"Taranaki",0,0,0
1594400,3,"Urban",9,"Taranaki",0,0,0
1594500,3,"Urban",9,"Taranaki",27,18,21
1594600,3,"Urban",9,"Taranaki",36,39,42
1594700,3,"Urban",9,"Taranaki",0,0,0
1594800,3,"Urban",9,"Taranaki",27,33,42
1594900,3,"Urban",9,"Taranaki",75,60,42
1595000,3,"Urban",9,"Taranaki",156,165,177
1595100,3,"Urban",9,"Taranaki",120,108,117
1595200,3,"Urban",9,"Taranaki",102,105,105
1595300,3,"Urban",9,"Taranaki",84,81,87
1595400,3,"Urban",9,"Taranaki",120,117,96
1595500,3,"Urban",9,"Taranaki",141,141,138
1595600,3,"Urban",9,"Taranaki",138,132,129
1595700,3,"Urban",9,"Taranaki",51,57,39
1595800,3,"Urban",9,"Taranaki",132,147,129
1595900,3,"Urban",9,"Taranaki",69,66,69
1596000,3,"Urban",9,"Taranaki",150,150,141
1596100,3,"Urban",9,"Taranaki",45,42,27
1596200,3,"Urban",9,"Taranaki",18,12,15
1596300,3,"Urban",9,"Taranaki",108,126,117
1596400,3,"Urban",9,"Taranaki",72,69,69
1596500,3,"Urban",9,"Taranaki",138,123,162
1596600,3,"Urban",9,"Taranaki",93,96,105
1596700,3,"Urban",9,"Taranaki",0,0,0
1596800,3,"Urban",9,"Taranaki",153,141,126
1596900,3,"Urban",9,"Taranaki",105,105,108
1597000,3,"Urban",9,"Taranaki",90,75,102
1597100,3,"Urban",9,"Taranaki",51,45,45
1597200,3,"Urban",9,"Taranaki",126,132,147
1597300,3,"Urban",9,"Taranaki",135,132,135
1597400,3,"Urban",9,"Taranaki",120,123,135
1597500,3,"Urban",9,"Taranaki",33,33,36
1597600,3,"Urban",9,"Taranaki",27,30,27
1597700,3,"Urban",9,"Taranaki",39,63,45
1597800,3,"Urban",9,"Taranaki",63,57,72
1597900,3,"Urban",9,"Taranaki",39,36,27
1598000,3,"Urban",9,"Taranaki",12,9,9
1598101,3,"Urban",9,"Taranaki",141,123,108
1598102,3,"Urban",9,"Taranaki",42,45,51
1598200,3,"Urban",9,"Taranaki",120,114,138
1598300,3,"Urban",9,"Taranaki",108,93,105
1598401,3,"Urban",9,"Taranaki",39,33,33
1598402,NA,NA,9,"Taranaki",0,0,0
1598501,3,"Urban",9,"Taranaki",75,90,78
1598502,NA,NA,9,"Taranaki",0,3,3
1598601,3,"Urban",9,"Taranaki",36,33,27
1598602,NA,NA,9,"Taranaki",0,0,0
1598700,3,"Urban",9,"Taranaki",81,81,69
1598800,3,"Urban",9,"Taranaki",72,72,72
1598900,3,"Urban",9,"Taranaki",48,48,36
1599000,3,"Urban",9,"Taranaki",243,225,285
1599100,3,"Urban",9,"Taranaki",150,165,141
1599200,3,"Urban",9,"Taranaki",132,135,123
1599300,3,"Urban",9,"Taranaki",141,132,153
1599400,3,"Urban",9,"Taranaki",72,78,96
1599500,3,"Urban",9,"Taranaki",60,51,60
1599600,3,"Urban",9,"Taranaki",153,168,159
1599700,3,"Urban",9,"Taranaki",9,15,15
1599800,3,"Urban",9,"Taranaki",66,60,72
1599900,3,"Urban",9,"Taranaki",243,255,240
1600000,3,"Urban",9,"Taranaki",138,135,138
1600100,3,"Urban",9,"Taranaki",66,57,75
1600200,3,"Urban",9,"Taranaki",114,111,114
1600300,3,"Urban",9,"Taranaki",144,129,162
1600400,3,"Urban",9,"Taranaki",102,99,108
1600500,3,"Urban",9,"Taranaki",51,60,69
1600600,3,"Urban",9,"Taranaki",93,33,84
1600700,3,"Urban",9,"Taranaki",30,66,87
1600800,3,"Urban",9,"Taranaki",30,36,33
1600900,3,"Urban",9,"Taranaki",183,174,180
1601000,3,"Urban",9,"Taranaki",90,93,102
1601100,3,"Urban",9,"Taranaki",3,3,3
1601200,3,"Urban",9,"Taranaki",102,114,120
1601300,3,"Urban",9,"Taranaki",66,66,69
1601400,3,"Urban",9,"Taranaki",138,138,138
1601500,3,"Urban",9,"Taranaki",54,57,69
1601600,3,"Urban",9,"Taranaki",177,162,141
1601700,3,"Urban",9,"Taranaki",165,162,153
1601800,3,"Urban",9,"Taranaki",174,141,156
1601900,3,"Urban",9,"Taranaki",132,129,132
1602000,3,"Urban",9,"Taranaki",87,81,105
1602100,3,"Urban",9,"Taranaki",81,96,108
1602200,3,"Urban",9,"Taranaki",195,204,201
1602300,3,"Urban",9,"Taranaki",54,63,54
1602400,3,"Urban",9,"Taranaki",267,267,270
1602500,3,"Urban",9,"Taranaki",216,204,204
1602600,3,"Urban",9,"Taranaki",165,147,171
1602701,3,"Urban",9,"Taranaki",135,147,156
1602702,3,"Urban",9,"Taranaki",114,129,138
1602800,3,"Urban",9,"Taranaki",60,60,54
1602900,3,"Urban",9,"Taranaki",72,84,84
1603000,3,"Urban",9,"Taranaki",111,111,108
1603100,3,"Urban",9,"Taranaki",69,72,69
1603200,3,"Urban",9,"Taranaki",75,63,66
1603301,3,"Urban",9,"Taranaki",195,198,192
1603302,NA,NA,9,"Taranaki",0,0,0
1603400,3,"Urban",9,"Taranaki",90,108,108
1603500,3,"Urban",9,"Taranaki",312,300,303
1603600,3,"Urban",9,"Taranaki",240,261,246
1603700,3,"Urban",9,"Taranaki",144,156,165
1603800,3,"Urban",9,"Taranaki",42,39,39
